
> mm-profit@0.1.0 bot
> node bot.js

Target token mint (Gbu7JAKhTVtGyRryg8cYPiKNhonXpUqbrZuCDjfUpump): 2025-12-22 15:38:49 | CONFIG step pct 15,25,60 (total 100%) | alloc 88% -> 0.270361 SOL
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 17:44:48 | POS    | 2/3    | 0.000071       | 0.000067       | 5.85%      | 0.102220   | -0.005951  | -0.005956  | 0.199052  
2025-12-22 17:44:53 | POS    | 2/3    | 0.000071       | 0.000067       | 5.66%      | 0.101618   | -0.006552  | -0.006557  | 0.199052  
2025-12-22 17:44:59 | POS    | 2/3    | 0.000071       | 0.000067       | 5.64%      | 0.101618   | -0.006552  | -0.006557  | 0.199052  
2025-12-22 17:45:04 | POS    | 2/3    | 0.000071       | 0.000067       | 5.64%      | 0.101618   | -0.006552  | -0.006557  | 0.199052  
2025-12-22 17:45:09 | POS    | 2/3    | 0.000071       | 0.000067       | 5.43%      | 0.101618   | -0.006552  | -0.006557  | 0.199052  
2025-12-22 17:45:15 | POS    | 2/3    | 0.000071       | 0.000067       | 5.43%      | 0.101618   | -0.006552  | -0.006557  | 0.199052  
2025-12-22 17:45:20 | POS    | 2/3    | 0.000071       | 0.000067       | 5.43%      | 0.101618   | -0.006552  | -0.006557  | 0.199052  
2025-12-22 17:45:25 | POS    | 2/3    | 0.000071       | 0.000067       | 5.32%      | 0.101618   | -0.006552  | -0.006557  | 0.199052  
2025-12-22 17:45:31 | POS    | 2/3    | 0.000071       | 0.000067       | 5.01%      | 0.102723   | -0.005448  | -0.005453  | 0.199052  
2025-12-22 17:45:36 | POS    | 2/3    | 0.000071       | 0.000067       | 5.01%      | 0.102654   | -0.005517  | -0.005522  | 0.199052  
2025-12-22 17:45:41 | POS    | 2/3    | 0.000071       | 0.000069       | 2.83%      | 0.105066   | -0.003105  | -0.003110  | 0.199052  
2025-12-22 17:45:47 | POS    | 2/3    | 0.000071       | 0.000069       | 2.83%      | 0.104787   | -0.003384  | -0.003389  | 0.199052  
2025-12-22 17:45:52 | POS    | 2/3    | 0.000071       | 0.000069       | 2.30%      | 0.105640   | -0.002531  | -0.002536  | 0.199052  
2025-12-22 17:45:57 | POS    | 2/3    | 0.000071       | 0.000069       | 2.02%      | 0.105901   | -0.002269  | -0.002274  | 0.199052  
2025-12-22 17:46:03 | POS    | 2/3    | 0.000071       | 0.000069       | 1.85%      | 0.105901   | -0.002269  | -0.002274  | 0.199052  
2025-12-22 17:46:08 | POS    | 2/3    | 0.000071       | 0.000069       | 1.85%      | 0.105901   | -0.002269  | -0.002274  | 0.199052  
2025-12-22 17:46:14 | POS    | 2/3    | 0.000071       | 0.000069       | 1.83%      | 0.105940   | -0.002231  | -0.002236  | 0.199052  
2025-12-22 17:46:19 | POS    | 2/3    | 0.000071       | 0.000069       | 1.83%      | 0.105901   | -0.002269  | -0.002274  | 0.199052  
2025-12-22 17:46:24 | POS    | 2/3    | 0.000071       | 0.000069       | 1.80%      | 0.105906   | -0.002264  | -0.002269  | 0.199052  
2025-12-22 17:46:29 | POS    | 2/3    | 0.000071       | 0.000069       | 1.80%      | 0.106225   | -0.001945  | -0.001950  | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 17:46:35 | POS    | 2/3    | 0.000071       | 0.000070       | 1.07%      | 0.106221   | -0.001950  | -0.001955  | 0.199052  
2025-12-22 17:46:40 | POS    | 2/3    | 0.000071       | 0.000070       | 1.14%      | 0.106221   | -0.001950  | -0.001955  | 0.199052  
2025-12-22 17:46:46 | POS    | 2/3    | 0.000071       | 0.000070       | 0.89%      | 0.107156   | -0.001014  | -0.001019  | 0.199052  
2025-12-22 17:46:51 | POS    | 2/3    | 0.000071       | 0.000067       | 5.05%      | 0.102057   | -0.006114  | -0.006119  | 0.199052  
2025-12-22 17:46:56 | POS    | 2/3    | 0.000071       | 0.000071       | 0.15%      | 0.107209   | -0.000962  | -0.000967  | 0.199052  
2025-12-22 17:47:02 | POS    | 2/3    | 0.000071       | 0.000071       | 0.15%      | 0.107209   | -0.000962  | -0.000967  | 0.199052  
2025-12-22 17:47:07 | POS    | 2/3    | 0.000071       | 0.000071       | 0.15%      | 0.102057   | -0.006114  | -0.006119  | 0.199052  
2025-12-22 17:47:12 | POS    | 2/3    | 0.000071       | 0.000071       | 0.11%      | 0.102057   | -0.006114  | -0.006119  | 0.199052  
2025-12-22 17:47:18 | POS    | 2/3    | 0.000071       | 0.000071       | 0.11%      | 0.107255   | -0.000916  | -0.000921  | 0.199052  
2025-12-22 17:47:23 | POS    | 2/3    | 0.000071       | 0.000071       | 0.11%      | 0.107391   | -0.000780  | -0.000785  | 0.199052  
2025-12-22 17:47:28 | POS    | 2/3    | 0.000071       | 0.000071       | 0.11%      | 0.107534   | -0.000636  | -0.000641  | 0.199052  
2025-12-22 17:47:34 | POS    | 2/3    | 0.000071       | 0.000068       | 3.88%      | 0.107205   | -0.000966  | -0.000971  | 0.199052  
2025-12-22 17:47:39 | POS    | 2/3    | 0.000071       | 0.000071       | 0.11%      | 0.107534   | -0.000636  | -0.000641  | 0.199052  
2025-12-22 17:47:44 | POS    | 2/3    | 0.000071       | 0.000070       | 0.30%      | 0.107357   | -0.000814  | -0.000819  | 0.199052  
2025-12-22 17:47:50 | POS    | 2/3    | 0.000071       | 0.000070       | 0.56%      | 0.107353   | -0.000818  | -0.000823  | 0.199052  
2025-12-22 17:47:55 | POS    | 2/3    | 0.000071       | 0.000070       | 0.56%      | 0.107205   | -0.000966  | -0.000971  | 0.199052  
2025-12-22 17:48:00 | POS    | 2/3    | 0.000071       | 0.000070       | 0.56%      | 0.107321   | -0.000850  | -0.000855  | 0.199052  
2025-12-22 17:48:06 | POS    | 2/3    | 0.000071       | 0.000071       | 0.17%      | 0.107348   | -0.000822  | -0.000827  | 0.199052  
2025-12-22 17:48:11 | POS    | 2/3    | 0.000071       | 0.000071       | 0.11%      | 0.107205   | -0.000966  | -0.000971  | 0.199052  
2025-12-22 17:48:16 | POS    | 2/3    | 0.000071       | 0.000071       | 0.11%      | 0.107205   | -0.000966  | -0.000971  | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 17:48:22 | POS    | 2/3    | 0.000071       | 0.000071       | 0.27%      | 0.107210   | -0.000961  | -0.000966  | 0.199052  
2025-12-22 17:48:27 | POS    | 2/3    | 0.000071       | 0.000071       | 0.27%      | 0.107210   | -0.000961  | -0.000966  | 0.199052  
2025-12-22 17:48:32 | POS    | 2/3    | 0.000071       | 0.000071       | 0.27%      | 0.107205   | -0.000966  | -0.000971  | 0.199052  
2025-12-22 17:48:38 | POS    | 2/3    | 0.000071       | 0.000071       | 0.27%      | 0.107210   | -0.000961  | -0.000966  | 0.199052  
2025-12-22 17:48:43 | POS    | 2/3    | 0.000071       | 0.000069       | 2.06%      | 0.107205   | -0.000966  | -0.000971  | 0.199052  
2025-12-22 17:48:48 | POS    | 2/3    | 0.000071       | 0.000071       | 0.28%      | 0.107213   | -0.000958  | -0.000963  | 0.199052  
2025-12-22 17:48:54 | POS    | 2/3    | 0.000071       | 0.000069       | 1.85%      | 0.107205   | -0.000966  | -0.000971  | 0.199052  
2025-12-22 17:48:59 | POS    | 2/3    | 0.000071       | 0.000071       | 0.28%      | 0.107213   | -0.000958  | -0.000963  | 0.199052  
2025-12-22 17:49:04 | POS    | 2/3    | 0.000071       | 0.000071       | 0.28%      | 0.107213   | -0.000958  | -0.000963  | 0.199052  
2025-12-22 17:49:10 | POS    | 2/3    | 0.000071       | 0.000071       | 0.28%      | 0.107213   | -0.000958  | -0.000963  | 0.199052  
2025-12-22 17:49:15 | POS    | 2/3    | 0.000071       | 0.000071       | 0.28%      | 0.107213   | -0.000957  | -0.000962  | 0.199052  
2025-12-22 17:49:20 | POS    | 2/3    | 0.000071       | 0.000071       | 0.28%      | 0.107213   | -0.000957  | -0.000962  | 0.199052  
2025-12-22 17:49:26 | POS    | 2/3    | 0.000071       | 0.000070       | 0.57%      | 0.107434   | -0.000737  | -0.000742  | 0.199052  
2025-12-22 17:49:31 | POS    | 2/3    | 0.000071       | 0.000070       | 0.57%      | 0.107434   | -0.000737  | -0.000742  | 0.199052  
2025-12-22 17:49:37 | POS    | 2/3    | 0.000071       | 0.000070       | 0.62%      | 0.107434   | -0.000737  | -0.000742  | 0.199052  
2025-12-22 17:49:42 | POS    | 2/3    | 0.000071       | 0.000070       | 1.47%      | 0.106567   | -0.001604  | -0.001609  | 0.199052  
2025-12-22 17:49:47 | POS    | 2/3    | 0.000071       | 0.000070       | 1.46%      | 0.106567   | -0.001604  | -0.001609  | 0.199052  
2025-12-22 17:49:53 | POS    | 2/3    | 0.000071       | 0.000070       | 1.46%      | 0.106567   | -0.001604  | -0.001609  | 0.199052  
2025-12-22 17:49:58 | POS    | 2/3    | 0.000071       | 0.000069       | 1.77%      | 0.106241   | -0.001930  | -0.001935  | 0.199052  
2025-12-22 17:50:03 | POS    | 2/3    | 0.000071       | 0.000071       | 0.11%      | 0.105913   | -0.002258  | -0.002263  | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 17:50:09 | POS    | 2/3    | 0.000071       | 0.000069       | 2.02%      | 0.105913   | -0.002258  | -0.002263  | 0.199052  
2025-12-22 17:50:14 | POS    | 2/3    | 0.000071       | 0.000069       | 1.85%      | 0.105913   | -0.002258  | -0.002263  | 0.199052  
2025-12-22 17:50:19 | POS    | 2/3    | 0.000071       | 0.000069       | 1.84%      | 0.105913   | -0.002258  | -0.002263  | 0.199052  
2025-12-22 17:50:25 | POS    | 2/3    | 0.000071       | 0.000070       | 1.68%      | 0.105913   | -0.002258  | -0.002263  | 0.199052  
2025-12-22 17:50:30 | POS    | 2/3    | 0.000071       | 0.000070       | 1.68%      | 0.105913   | -0.002258  | -0.002263  | 0.199052  
2025-12-22 17:50:35 | POS    | 2/3    | 0.000071       | 0.000070       | 1.68%      | 0.105931   | -0.002240  | -0.002245  | 0.199052  
2025-12-22 17:50:41 | POS    | 2/3    | 0.000071       | 0.000070       | 1.68%      | 0.105931   | -0.002240  | -0.002245  | 0.199052  
2025-12-22 17:50:46 | POS    | 2/3    | 0.000071       | 0.000070       | 1.68%      | 0.105931   | -0.002240  | -0.002245  | 0.199052  
2025-12-22 17:50:51 | POS    | 2/3    | 0.000071       | 0.000070       | 1.64%      | 0.105931   | -0.002240  | -0.002245  | 0.199052  
2025-12-22 17:50:57 | POS    | 2/3    | 0.000071       | 0.000070       | 1.64%      | 0.105931   | -0.002240  | -0.002245  | 0.199052  
2025-12-22 17:51:02 | POS    | 2/3    | 0.000071       | 0.000070       | 1.63%      | 0.105931   | -0.002240  | -0.002245  | 0.199052  
2025-12-22 17:51:07 | POS    | 2/3    | 0.000071       | 0.000070       | 1.57%      | 0.106160   | -0.002010  | -0.002015  | 0.199052  
2025-12-22 17:51:13 | POS    | 2/3    | 0.000071       | 0.000070       | 1.34%      | 0.106160   | -0.002010  | -0.002015  | 0.199052  
2025-12-22 17:51:18 | POS    | 2/3    | 0.000071       | 0.000070       | 1.57%      | 0.105931   | -0.002240  | -0.002245  | 0.199052  
2025-12-22 17:51:24 | POS    | 2/3    | 0.000071       | 0.000070       | 1.26%      | 0.105931   | -0.002240  | -0.002245  | 0.199052  
2025-12-22 17:51:29 | POS    | 2/3    | 0.000071       | 0.000070       | 1.23%      | 0.105937   | -0.002234  | -0.002239  | 0.199052  
2025-12-22 17:51:34 | POS    | 2/3    | 0.000071       | 0.000070       | 1.23%      | 0.106154   | -0.002017  | -0.002022  | 0.199052  
2025-12-22 17:51:40 | POS    | 2/3    | 0.000071       | 0.000070       | 1.23%      | 0.106154   | -0.002017  | -0.002022  | 0.199052  
2025-12-22 17:51:45 | POS    | 2/3    | 0.000071       | 0.000070       | 1.23%      | 0.106154   | -0.002017  | -0.002022  | 0.199052  
2025-12-22 17:51:50 | POS    | 2/3    | 0.000071       | 0.000070       | 1.46%      | 0.106154   | -0.002017  | -0.002022  | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 17:51:56 | POS    | 2/3    | 0.000071       | 0.000070       | 1.46%      | 0.106102   | -0.002069  | -0.002074  | 0.199052  
2025-12-22 17:52:01 | POS    | 2/3    | 0.000071       | 0.000070       | 1.46%      | 0.106102   | -0.002069  | -0.002074  | 0.199052  
2025-12-22 17:52:06 | POS    | 2/3    | 0.000071       | 0.000070       | 1.46%      | 0.106090   | -0.002081  | -0.002086  | 0.199052  
2025-12-22 17:52:12 | POS    | 2/3    | 0.000071       | 0.000070       | 1.46%      | 0.106071   | -0.002099  | -0.002104  | 0.199052  
2025-12-22 17:52:17 | POS    | 2/3    | 0.000071       | 0.000069       | 2.05%      | 0.105927   | -0.002244  | -0.002249  | 0.199052  
2025-12-22 17:52:22 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105910   | -0.002261  | -0.002266  | 0.199052  
2025-12-22 17:52:28 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105910   | -0.002261  | -0.002266  | 0.199052  
2025-12-22 17:52:33 | POS    | 2/3    | 0.000071       | 0.000070       | 1.57%      | 0.105659   | -0.002511  | -0.002516  | 0.199052  
2025-12-22 17:52:39 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105931   | -0.002240  | -0.002245  | 0.199052  
2025-12-22 17:52:44 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105659   | -0.002511  | -0.002516  | 0.199052  
2025-12-22 17:52:49 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105618   | -0.002553  | -0.002558  | 0.199052  
2025-12-22 17:52:55 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:53:00 | POS    | 2/3    | 0.000071       | 0.000069       | 1.90%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:53:05 | POS    | 2/3    | 0.000071       | 0.000070       | 1.57%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:53:11 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:53:16 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:53:21 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:53:27 | POS    | 2/3    | 0.000071       | 0.000070       | 1.57%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:53:32 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:53:37 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 17:53:43 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:53:48 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:53:53 | POS    | 2/3    | 0.000071       | 0.000070       | 1.57%      | 0.105640   | -0.002531  | -0.002536  | 0.199052  
2025-12-22 17:53:59 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105890   | -0.002281  | -0.002286  | 0.199052  
2025-12-22 17:54:04 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:54:09 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105890   | -0.002281  | -0.002286  | 0.199052  
2025-12-22 17:54:15 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:54:20 | POS    | 2/3    | 0.000071       | 0.000069       | 1.90%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:54:25 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:54:31 | POS    | 2/3    | 0.000071       | 0.000069       | 1.90%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:54:36 | POS    | 2/3    | 0.000071       | 0.000069       | 1.91%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:54:41 | POS    | 2/3    | 0.000071       | 0.000069       | 1.91%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:54:47 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105890   | -0.002280  | -0.002285  | 0.199052  
2025-12-22 17:54:52 | POS    | 2/3    | 0.000071       | 0.000069       | 1.84%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:54:57 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:55:03 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:55:08 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:55:13 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:55:19 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105748   | -0.002423  | -0.002428  | 0.199052  
2025-12-22 17:55:24 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 17:55:30 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:55:35 | POS    | 2/3    | 0.000071       | 0.000069       | 1.77%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:55:40 | POS    | 2/3    | 0.000071       | 0.000069       | 1.77%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:55:46 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:55:51 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:55:56 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:56:02 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:56:07 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:56:12 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:56:18 | POS    | 2/3    | 0.000071       | 0.000069       | 1.98%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:56:23 | POS    | 2/3    | 0.000071       | 0.000069       | 2.12%      | 0.105620   | -0.002551  | -0.002556  | 0.199052  
2025-12-22 17:56:28 | POS    | 2/3    | 0.000071       | 0.000069       | 2.12%      | 0.105350   | -0.002821  | -0.002826  | 0.199052  
2025-12-22 17:56:34 | POS    | 2/3    | 0.000071       | 0.000069       | 2.12%      | 0.105350   | -0.002821  | -0.002826  | 0.199052  
2025-12-22 17:56:39 | POS    | 2/3    | 0.000071       | 0.000069       | 1.80%      | 0.105350   | -0.002821  | -0.002826  | 0.199052  
2025-12-22 17:56:44 | POS    | 2/3    | 0.000071       | 0.000069       | 2.05%      | 0.105350   | -0.002821  | -0.002826  | 0.199052  
2025-12-22 17:56:50 | POS    | 2/3    | 0.000071       | 0.000069       | 2.05%      | 0.105350   | -0.002821  | -0.002826  | 0.199052  
2025-12-22 17:56:55 | POS    | 2/3    | 0.000071       | 0.000069       | 2.05%      | 0.105302   | -0.002869  | -0.002874  | 0.199052  
2025-12-22 17:57:00 | POS    | 2/3    | 0.000071       | 0.000069       | 2.78%      | 0.105045   | -0.003126  | -0.003131  | 0.199052  
2025-12-22 17:57:06 | POS    | 2/3    | 0.000071       | 0.000072       | -1.78%     | 0.109851   | 0.001679   | 0.001674   | 0.199052  
2025-12-22 17:57:11 | POS    | 2/3    | 0.000071       | 0.000072       | -1.65%     | 0.109851   | 0.001679   | 0.001674   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 17:57:17 | POS    | 2/3    | 0.000071       | 0.000072       | -2.03%     | 0.109851   | 0.001679   | 0.001674   | 0.199052  
2025-12-22 17:57:22 | POS    | 2/3    | 0.000071       | 0.000072       | -2.03%     | 0.109851   | 0.001679   | 0.001674   | 0.199052  
2025-12-22 17:57:27 | POS    | 2/3    | 0.000071       | 0.000069       | 1.76%      | 0.109851   | 0.001679   | 0.001674   | 0.199052  
2025-12-22 17:57:33 | POS    | 2/3    | 0.000071       | 0.000072       | -2.03%     | 0.109851   | 0.001679   | 0.001674   | 0.199052  
2025-12-22 17:57:38 | POS    | 2/3    | 0.000071       | 0.000072       | -2.04%     | 0.109401   | 0.001229   | 0.001224   | 0.199052  
2025-12-22 17:57:43 | POS    | 2/3    | 0.000071       | 0.000072       | -2.05%     | 0.110139   | 0.001967   | 0.001962   | 0.199052  
2025-12-22 17:57:49 | POS    | 2/3    | 0.000071       | 0.000072       | -2.18%     | 0.110142   | 0.001970   | 0.001965   | 0.199052  
2025-12-22 17:57:54 | POS    | 2/3    | 0.000071       | 0.000072       | -2.18%     | 0.110143   | 0.001971   | 0.001966   | 0.199052  
2025-12-22 17:57:59 | POS    | 2/3    | 0.000071       | 0.000072       | -2.18%     | 0.110143   | 0.001971   | 0.001966   | 0.199052  
2025-12-22 17:58:05 | POS    | 2/3    | 0.000071       | 0.000072       | -2.18%     | 0.110143   | 0.001971   | 0.001966   | 0.199052  
2025-12-22 17:58:10 | POS    | 2/3    | 0.000071       | 0.000072       | -2.44%     | 0.110143   | 0.001971   | 0.001966   | 0.199052  
2025-12-22 17:58:15 | POS    | 2/3    | 0.000071       | 0.000073       | -2.67%     | 0.110194   | 0.002023   | 0.002018   | 0.199052  
2025-12-22 17:58:21 | POS    | 2/3    | 0.000071       | 0.000073       | -2.98%     | 0.110799   | 0.002627   | 0.002622   | 0.199052  
2025-12-22 17:58:26 | POS    | 2/3    | 0.000071       | 0.000073       | -2.98%     | 0.110799   | 0.002627   | 0.002622   | 0.199052  
2025-12-22 17:58:31 | POS    | 2/3    | 0.000071       | 0.000073       | -2.83%     | 0.110799   | 0.002627   | 0.002622   | 0.199052  
2025-12-22 17:58:37 | POS    | 2/3    | 0.000071       | 0.000073       | -2.83%     | 0.110799   | 0.002627   | 0.002622   | 0.199052  
2025-12-22 17:58:42 | POS    | 2/3    | 0.000071       | 0.000073       | -2.74%     | 0.110799   | 0.002627   | 0.002622   | 0.199052  
2025-12-22 17:58:47 | POS    | 2/3    | 0.000071       | 0.000073       | -2.76%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 17:58:53 | POS    | 2/3    | 0.000071       | 0.000073       | -2.68%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 17:58:58 | POS    | 2/3    | 0.000071       | 0.000073       | -2.68%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 17:59:03 | POS    | 2/3    | 0.000071       | 0.000073       | -2.68%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 17:59:09 | POS    | 2/3    | 0.000071       | 0.000072       | -2.42%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 17:59:14 | POS    | 2/3    | 0.000071       | 0.000073       | -2.79%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 17:59:20 | POS    | 2/3    | 0.000071       | 0.000073       | -2.79%     | 0.110070   | 0.001898   | 0.001893   | 0.199052  
2025-12-22 17:59:25 | POS    | 2/3    | 0.000071       | 0.000073       | -2.79%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 17:59:30 | POS    | 2/3    | 0.000071       | 0.000073       | -2.82%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 17:59:36 | POS    | 2/3    | 0.000071       | 0.000073       | -2.83%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 17:59:41 | POS    | 2/3    | 0.000071       | 0.000073       | -2.87%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 17:59:46 | POS    | 2/3    | 0.000071       | 0.000073       | -2.87%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 17:59:52 | POS    | 2/3    | 0.000071       | 0.000073       | -2.87%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 17:59:57 | POS    | 2/3    | 0.000071       | 0.000073       | -3.00%     | 0.110070   | 0.001898   | 0.001893   | 0.199052  
2025-12-22 18:00:02 | POS    | 2/3    | 0.000071       | 0.000073       | -3.00%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:00:08 | POS    | 2/3    | 0.000071       | 0.000073       | -3.00%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:00:13 | POS    | 2/3    | 0.000071       | 0.000073       | -3.00%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:00:18 | POS    | 2/3    | 0.000071       | 0.000073       | -3.08%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:00:24 | POS    | 2/3    | 0.000071       | 0.000073       | -3.08%     | 0.110070   | 0.001898   | 0.001893   | 0.199052  
2025-12-22 18:00:29 | POS    | 2/3    | 0.000071       | 0.000073       | -3.08%     | 0.111137   | 0.002965   | 0.002960   | 0.199052  
2025-12-22 18:00:34 | POS    | 2/3    | 0.000071       | 0.000073       | -3.08%     | 0.110387   | 0.002215   | 0.002210   | 0.199052  
2025-12-22 18:00:40 | POS    | 2/3    | 0.000071       | 0.000073       | -3.08%     | 0.111137   | 0.002966   | 0.002961   | 0.199052  
2025-12-22 18:00:45 | POS    | 2/3    | 0.000071       | 0.000073       | -3.10%     | 0.111137   | 0.002966   | 0.002961   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 18:00:50 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.110803   | 0.002631   | 0.002626   | 0.199052  
2025-12-22 18:00:56 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.110803   | 0.002631   | 0.002626   | 0.199052  
